t,nw_0,target_0,input_0
0,0.38193563189375973,1,1
1,0.6439715879737499,,1
2,0.8149725937232456,,1
3,0.918403952752502,,1
4,0.9730200062105308,,1
5,0.993554036471111,,1
6,0.9913724289421499,,1
7,0.9750702615261657,,1
8,0.9509971590966706,,1
9,0.923710622374772,,1
10,0.8963594277447662,,1
11,0.8710027656388621,,1
12,0.848872233829333,,1
13,0.8305842030147865,,1
14,0.8163098480978555,,1
15,0.8059095768578645,,1
16,0.7990378722775825,,1
17,0.7952238071214346,,1
18,0.793931753133462,,1
19,0.7946061257618342,,1
20,0.7967033934660894,,1
21,0.7997140424219811,,1
22,0.8031767207563991,,1
23,0.8066863861610423,,1
24,0.8098979403296871,,1
25,0.8125265462729482,,1
26,0.8143455835225887,,1
27,0.8151829953605104,,1
28,0.8149166159024355,,1
29,0.8134689281531174,,1
30,0.5530072393073994,,0
31,0.3589200545642949,,0
32,0.21828570878763587,0,0
33,0.1199167339777604,,0
34,0.05424087078500188,,0
35,0.013180598844477517,,0
36,-0.009974338530044966,,0
37,-0.020701270946627104,,0
38,-0.023382666093024834,,0
39,-0.021443777575950822,,0
40,-0.01748592145950629,,0
41,-0.01341220650688367,,0
42,-0.01054350018385597,,0
43,-0.009723319611344497,,0
44,-0.011411092242342297,,0
45,-0.015763808753390646,,0
46,-0.022706502327992095,,0
47,-0.03199226122971224,,0
48,-0.04325264523393621,,0
49,-0.056039458254273505,,0
50,-0.0698588518431563,,0
51,-0.08419871490172648,,0
52,-0.09855025751707508,,0
53,-0.11242463164691674,,0
54,-0.1253653560823614,,0
55,-0.13695723341852206,,0
56,-0.14683236677288636,,0
57,-0.15467380662647376,,0
58,-0.16021728539199898,,0
59,-0.16325143037154735,,0
60,-0.16361678532104895,,0
61,-0.16120391712774731,,0
62,-0.15595083705083132,,0
63,-0.1478399252710213,0,0
64,-0.13689451269091096,,0
65,-0.12317524448453301,,0
66,-0.10677632523083244,,0
67,-0.08782172499430874,,0
68,-0.06646140886813764,,0
69,-0.04286763873795271,,0
70,-0.01723138487134157,,0
71,0.01024112404638719,,0
72,0.03933169100765377,,0
73,0.06981326522877841,,0
74,0.10145287003415233,,0
75,0.13401433659553477,,0
76,0.16726083893245886,,0
77,0.20095722788827858,,0
78,0.23487216365524188,,0
79,0.268780047934969,,0
80,0.30246275807007916,,0
81,0.3357111865314042,,0
82,0.3683265900416727,,0
83,0.40012175339640077,,0
84,0.43092197373134195,,0
85,0.4605658716014703,,0
86,0.4889060357901287,,0
87,0.5158095092660789,,0
88,0.5411581241537784,,0
89,0.5648486939795321,,0
90,0.5867930718025751,,0
91,0.6069180831339767,,0
92,0.6251653427857145,,0
93,0.641490964975196,,0
94,0.6558651761353737,1,0
95,0.6682718399460403,,0
96,0.6787079041075592,,0
97,0.6871827783242467,,0
98,0.6937176528519194,,0
99,0.6983447667945449,,0
100,0.7011066351109125,,0
101,0.7020552430170045,,0
102,0.7012512161470063,,0
103,0.6987629744700353,,0
104,0.6946658775552209,,0
105,0.6890413683399172,,0
106,0.6819761220896188,,0
107,0.6735612067491022,,0
108,0.6638912603775633,,0
109,0.6530636908415917,,0
110,0.6411779024137229,,0
111,0.6283345533960868,,0
112,0.6146348483629864,,0
113,0.6001798680975554,,0
114,0.5850699397899504,,0
115,0.569404049571573,,0
116,0.5532792989848598,,0
117,0.5367904065341018,,0
118,0.5200292550320686,,0
119,0.5030844850519716,,0
120,0.4860411344161222,,0
121,0.4689803233029325,,0
122,0.45197898423339483,,0
123,0.43510963590757734,,0
124,0.41844019960112244,,0
125,0.4020338566011519,0,0
126,0.3859489449600672,,0
127,0.3702388936738063,,0
128,0.35495219224740593,,0
129,0.3401323934941626,,0
130,0.32581814732412945,,0
131,0.31204326321174836,,0
132,0.2988367989897401,,0
133,0.28622317359533184,,0
134,0.2742223013939728,,0
135,0.2628497457232016,,0
136,0.252116889333646,,0
137,0.2420311194535245,,0
138,0.2325960252659331,,0
139,0.2238116056629285,,0
140,0.2156744852253598,,0
141,0.20817813647111397,,0
142,0.2013131065153351,,0
143,0.1950672463929072,,0
144,0.18942594140470959,,0
145,0.18437234096361493,,0
146,0.17988758653268977,,0
147,0.17595103636555934,,0
148,0.1725404858763845,,0
149,0.16963238258342364,,0
150,0.1672020346849959,,0
151,0.16522381243899412,,0
152,0.16367134162632846,,0
153,0.16251768848426232,,0
154,0.16173553559699164,,0
155,0.16129734832768328,,0
156,0.16117553146814828,,0
157,0.1613425758691212,0,0
158,0.16177119489561256,,0
159,0.16243445062772677,,0
160,0.16330586979775677,,0
161,0.16435954951917084,,0
162,0.16557025292227445,,0
163,0.16691349486501383,,0
164,0.16836561793561503,,0
165,0.16990385900660876,,0
166,0.17150640663758848,,0
167,0.17315244965673388,,0
168,0.17482221727914218,,0
169,0.1764970111433801,,0
170,0.17815922966671713,,0
171,0.17979238513449927,,0
172,0.18138111395018156,,0
173,0.18291118048010785,,0
174,0.18436947493130154,,0
175,0.1857440057016482,,0
176,0.18702388664014405,,0
177,0.18819931965064843,,0
178,0.1892615730659698,,0
179,0.19020295621048816,,0
180,0.1910167905590217,,0
181,0.19169737788754623,,0
182,0.19223996579788066,,0
183,0.19264071098379146,,0
184,0.19289664059025755,,0
185,0.1930056120012048,,0
186,0.19296627137386876,,0
187,0.1927780112203817,,0
188,0.19244092731927065,1,0
189,0.19195577522147242,,0
190,0.19132392659732028,,0
191,0.19054732565289914,,0
192,0.18962844582623758,,0
193,0.18857024695618368,,0
194,0.1873761330994782,,0
195,0.18604991115470304,,0
196,0.18459575043535997,,0
197,0.1830181433184957,,0
198,0.18132186708004364,,0
199,0.17951194701340625,,0
200,0.17759362091384892,,0
201,0.17557230499799042,,0
202,0.17345356131510117,,0
203,0.17124306669506278,,0
204,0.16894658326671103,,0
205,0.16656993056986252,,0
206,0.16411895927466882,,0
207,0.16159952651293336,,0
208,0.15901747281779702,,0
209,0.15637860066059836,,0
210,0.15368865456683756,,0
211,0.15095330278690444,,0
212,0.148178120491645,,0
213,0.14536857445781473,,0
214,0.14253000920407136,,0
215,0.13966763453429407,,0
216,0.13678651444168807,,0
217,0.133891557324328,,0
218,0.13098750746042742,,0
219,0.12807893768975837,0,0
220,0.1251702432461434,,0
221,0.12226563668487112,,0
222,0.11936914384818591,,0
223,0.11648460081158613,,0
224,0.11361565175363207,,0
225,0.11076574769216228,,0
226,0.1079381460302883,,0
227,0.10513591085625018,,0
228,0.10236191394213962,,0
229,0.09961883638759185,,0
230,0.09690917085583087,,0
231,0.09423522435086583,,0
232,0.09159912148618665,,0
233,0.08900280819694596,,0
234,0.0864480558493849,,0
235,0.08393646570304025,,0
236,0.08146947368317983,,0
237,0.0790483554228181,,0
238,0.07667423153560032,,0
239,0.07434807308285558,,0
240,0.07207070720003958,,0
241,0.06984282284982089,,0
242,0.0676649766709823,,0
243,0.0655375988942754,,0
244,0.06346099929828748,,0
245,0.06143537318023076,,0
246,0.05946080731844205,,0
247,0.05753728590514598,,0
248,0.05566469642979004,,0
249,0.053842835494948116,,0
250,0.05207141454842622,1,0
251,0.050350065516772,,0
252,0.4303285084645366,,1
253,0.6905082853810158,,1
254,0.8597471906359343,,1
255,0.9615046335300722,,1
256,1.014529695325039,,1
257,1.0335507971425195,,1
258,1.029929739017795,,1
259,1.0122572358397315,,1
260,0.9868787561953469,,1
261,0.9583478531416061,,1
262,0.9298095713415893,,1
263,0.9033195917282357,,1
264,0.8801062271390037,,1
265,0.860782785523947,,1
266,0.8455175944829565,,1
267,0.8341684197269515,,1
268,0.8263872947810545,,1
269,0.8217010215479568,,1
270,0.81957186497907,,1
271,0.8194422834562035,,1
272,0.8207669244479685,,1
273,0.8230345765915457,,1
274,0.8257823025215831,,1
275,0.8286035763670111,,1
276,0.8311519093444797,,1
277,0.833141159424297,,1
278,0.8343434799635975,,1
279,0.8345856613037927,,1
280,0.8337444530173219,,1
281,0.831741317779913,,1
282,0.570886705099202,0,0
283,0.3763994873279841,,0
284,0.23536061378963444,,0
285,0.13658480529932696,,0
286,0.070501641970037,,0
287,0.02903515253506697,,0
288,0.005476385596964742,,0
289,-0.005650889647869965,,0
290,-0.00872821823804813,,0
291,-0.007180082327154997,,0
292,-0.0036071569258875197,,0
293,0.00008797738935142213,,0
294,0.002584883413353528,,0
295,0.0030403892079127748,,0
296,0.0009953385567907647,,0
297,-0.003707052225575158,,0
298,-0.01099166509042912,,0
299,-0.02061148538320759,,0
300,-0.03219801173709311,,0
301,-0.04530302295694774,,0
302,-0.05943267648081044,,0
303,-0.07407489367480241,,0
304,-0.08872093981037926,,0
305,-0.10288204138189577,,0
306,-0.1161018081388906,,0
307,-0.12796514751125015,,0
308,-0.1381042791197277,,0
309,-0.14620237970317204,,0
310,-0.15199531602693178,,0
311,-0.1552718563987183,,0
312,-0.15587269097693918,,0
313,-0.15368853734902857,0,0
314,-0.14865756080504602,,0
315,-0.1407622980308713,,0
316,-0.13002623814486042,,0
317,-0.11651018556152107,,0
318,-0.10030850450486056,,0
319,-0.08154532452519303,,0
320,-0.06037076952743242,,0
321,-0.03695725906365219,,0
322,-0.01149591949110304,,0
323,0.01580686638642398,,0
324,0.044732749773012837,,0
325,0.0750545307514159,,0
326,0.10653908645796882,,0
327,0.13895010507913147,,0
328,0.17205062107580155,,0
329,0.20560534935011204,,0
330,0.23938281792843508,,0
331,0.27315730024751855,,0
332,0.30671054938014797,,0
333,0.33983333758577305,,0
334,0.37232680546823504,,0
335,0.4040036258027203,,0
336,0.43468898778303544,,0
337,0.4642214080560048,,0
338,0.49245337546369705,,0
339,0.519251836913334,,0
340,0.5444985322424866,,0
341,0.5680901863444875,,0
342,0.5899385671654465,,0
343,0.6099704184780252,,0
344,0.6281272765766044,1,0
345,0.6443651802212866,,0
346,0.6586542832829398,,0
347,0.670978379606866,,0
348,0.6813343496181454,,0
349,0.6897315381375979,,0
350,0.6961910727643662,,0
351,0.7007451320114836,,0
352,0.7034361721565237,,0
353,0.704316121494075,,0
354,0.7034455503538969,,0
355,0.7008928248825482,,0
356,0.6967332521817454,,0
357,0.691048223958655,,0
358,0.6839243653770453,,0
359,0.6754526953089801,,0
360,0.6657278036799257,,0
361,0.6548470510810851,,0
362,0.6429097952965862,,0
363,0.6300166488648189,,0
364,0.6162687712675085,,0
365,0.6017671988213099,,0
366,0.586612214838995,,0
367,0.5709027621342815,,0
368,0.5547358994693645,,0
369,0.538206303090111,,0
370,0.5214058140631651,,0
371,0.50442303172395,,0
372,0.48734295316639065,,0
373,0.4702466583554479,,0
374,0.4532110401230491,,0
375,0.43630857801743933,0,0
376,0.4196071547154004,,0
377,0.4031699134762452,,0
378,0.3870551549155919,,0
379,0.37131627120501914,,0
380,0.3560017156600119,,0
381,0.3411550055620835,,0
382,0.32681475597043724,,0
383,0.31301474221260667,,0
384,0.2997839887008715,,0
385,0.28714688170025227,,0
386,0.27512330367295207,,0
387,0.2637287868417022,,0
388,0.25297468364875303,,0
389,0.24286835183674135,,0
390,0.23341335194055013,,0
391,0.22460965505405053,,0
392,0.21645385882058715,,0
393,0.2089394096898103,,0
