t,nw_0,target_0,input_0
0,0.1297410523738063,1,1
1,0.24835633257728082,,1
2,0.3565360747604063,,1
3,0.4549428537482827,,1
4,0.5442122269186185,,1
5,0.6249533809250255,,1
6,0.6977497819352423,,1
7,0.7631598281361198,,1
8,0.8217175033350848,,1
9,0.8739330305623934,,1
10,0.9202935246497406,,1
11,0.9612636428276162,,1
12,0.9972862324501262,,1
13,1.0287829750144666,,1
14,1.056155025704094,,1
15,1.0797836477372362,,1
16,1.1000308408572668,,1
17,1.1172399633515404,,1
18,1.13173634703249,,1
19,1.1438279046615865,,1
20,1.1538057293393722,,1
21,1.161944685426163,,1
22,1.1685039905974692,,1
23,1.1737277886761923,,1
24,1.1778457129167599,,1
25,1.1810734394527174,,1
26,1.1836132306492981,,1
27,1.1856544681338477,,1
28,1.1873741753046936,,1
29,1.1889375291471236,,1
30,1.0428703643652675,,0
31,0.9098765336730459,,0
32,0.7891823268682892,0,0
33,0.6800484565091747,,0
34,0.5817688498128408,,0
35,0.49366947433156483,,0
36,0.41510719670674945,,0
37,0.34546867379945567,,0
38,0.28416927550954085,,0
39,0.2306520385964994,,0
40,0.1843866508273564,,0
41,0.1448684647791083,,0
42,0.11161754063472173,,0
43,0.08417771731928525,,0
44,0.06211571132814697,,0
45,0.045020242611691685,,0
46,0.0325011868867513,,0
47,0.0241887537545189,,0
48,0.01973269001455691,,0
49,0.01880150757181198,,0
50,0.021081735345770625,,0
51,0.02627719459590594,,0
52,0.03410829709119767,,0
53,0.044311365558009186,,0
54,0.056637975851781874,,0
55,0.07085432030643446,,0
56,0.08674059172559012,,0
57,0.1040903874886503,,0
58,0.12271013325516478,,0
59,0.1424185257585222,,0
60,0.16304599419371613,,0
61,0.18443417970632225,,0
62,0.20643543250713137,,0
63,0.22891232613985224,0,0
64,0.25173718844311566,,0
65,0.274791648752732,,0
66,0.2979662009044688,,0
67,0.32115978160277336,,0
68,0.34427936372969015,,0
69,0.3672395641818582,,0
70,0.3899622658246429,,0
71,0.412376253168528,,0
72,0.4344168613770307,,0
73,0.4560256382251069,,0
74,0.4771500186357507,,0
75,0.49774301143036936,,0
76,0.5177628979359419,,0
77,0.5371729421024583,,0
78,0.5559411117884778,,0
79,0.5740398108845497,,0
80,0.5914456219475781,,0
81,0.6081390590301865,,0
82,0.6241043303958058,,0
83,0.639329110816437,,0
84,0.6538043231577682,,0
85,0.6675239289644921,,0
86,0.6804847277644015,,0
87,0.6926861648168554,,0
88,0.7041301470395176,,0
89,0.7148208668499407,,0
90,0.7247646336710005,,0
91,0.7339697128502181,,0
92,0.7424461717517659,,0
93,0.7502057327863163,,0
94,0.7572616331487652,1,0
95,0.7636284910403219,,0
96,0.7693221781591646,,0
97,0.7743596982432663,,0
98,0.7787590714654193,,0
99,0.7825392244732328,,0
100,0.785719885883438,,0
101,0.7883214870371269,,0
102,0.7903650678326137,,0
103,0.7918721874555104,,0
104,0.7928648398295159,,0
105,0.7933653736200128,,0
106,0.793396416622798,,0
107,0.7929808043790132,,0
108,0.792141512856066,,0
109,0.7909015950494016,,0
110,0.7892841213490236,,0
111,0.7873121235336598,,0
112,0.7850085422523669,,0
113,0.7823961778544906,,0
114,0.7794976444418964,,0
115,0.776335327011985,,0
116,0.7729313415705015,,0
117,0.7693074980926546,,0
118,0.7654852662171159,,0
119,0.761485743559815,,0
120,0.7573296265372171,,0
121,0.7530371835952678,,0
122,0.7486282307386727,,0
123,0.7441221092630794,,0
124,0.7395376655920742,,0
125,0.7348932331266091,0,0
126,0.7302066160173286,,0
127,0.7254950747680518,,0
128,0.7207753135926005,,0
129,0.7160634694362749,,0
130,0.7113751025865191,,0
131,0.7067251887949002,,0
132,0.702128112837304,,0
133,0.6975976634390264,,0
134,0.6931470294955044,,0
135,0.6887887975253388,,0
136,0.68453495028578,,0
137,0.680396866492126,,0
138,0.6763853215790796,,0
139,0.6725104894472658,,0
140,0.6687819451373205,,0
141,0.6652086683785186,,0
142,0.6617990479599793,,0
143,0.6585608868748007,,0
144,0.6555014081852999,,0
145,0.6526272615686377,,0
146,0.6499445304933698,,0
147,0.6474587399850069,,0
148,0.6451748649401932,,0
149,0.6430973389493531,,0
150,0.6412300635868693,,0
151,0.6395764181370573,,0
152,0.6381392697152641,,0
153,0.6369209837541732,,0
154,0.635923434819933,,0
155,0.6351480177293993,,0
156,0.6345956589360604,,0
157,0.634266828157994,0,0
158,0.6341615502198223,,0
159,0.634279417082432,,0
160,0.6346196000334885,,0
161,0.635180862018716,,0
162,0.6359615700881953,,0
163,0.6369597079360343,,0
164,0.6381728885125604,,0
165,0.6395983666910006,,0
166,0.6412330519671432,,0
167,0.6430735211751415,,0
168,0.6451160312037736,,0
169,0.6473565316938288,,0
170,0.6497906777040772,,0
171,0.6524138423288761,,0
172,0.6552211292559758,,0
173,0.6582073852496997,,0
174,0.6613672125474572,,0
175,0.6646949811574423,,0
176,0.6681848410502802,,0
177,0.6718307342264929,,0
178,0.6756264066583242,,0
179,0.67956542009283,,0
180,0.6836411637069197,,0
181,0.6878468656099219,,0
182,0.6921756041803988,,0
183,0.6966203192394227,,0
184,0.7011738230437814,,0
185,0.7058288110994484,,0
186,0.7105778727905729,,0
187,0.7154135018145134,,0
188,0.7203281064221843,1,0
189,0.7253140194567971,,0
190,0.7303635081911759,,0
191,0.7354687839559091,,0
192,0.7406220115581386,,0
193,0.7458153184888525,,0
194,0.7510408039116339,,0
195,0.7562905474401855,,0
