t,nw_0,target_0,input_0
0,0.5767359709161628,1,1
1,1.0204304423007264,,1
2,1.356531631010433,,1
3,1.6063296725744292,,1
4,1.787364910267057,,1
5,1.9139169614968625,,1
6,1.9975094324043563,,1
7,2.0473864538922966,,1
8,2.070936801461971,,1
9,2.074056226698435,,1
10,2.0614482641082903,,1
11,2.0368690507286145,,1
12,2.0033239035991977,,1
13,1.963223737653495,,1
14,1.9185087696333047,,1
15,1.8707459236017114,,1
16,1.821205260712461,,1
17,1.770919759059875,,1
18,1.7207319251474718,,1
19,1.6713300298859548,,1
20,1.6232762094728215,,1
21,1.5770282294596534,,1
22,1.5329563549773622,,1
23,1.4913564820598815,,1
24,1.452460449480557,,1
25,1.4164442565702384,,1
26,1.3834347521728787,,1
27,1.3535152274231053,,1
28,1.3267302361143138,,1
29,1.303089877778402,,1
30,0.9371983482570572,,0
31,0.6522464446819989,,0
32,0.4333807240623688,0,0
33,0.2679715651546426,,0
34,0.1453493631119065,,0
35,0.05656354668496366,,0
36,-0.0058382147764866055,,0
37,-0.048011190510031776,,0
38,-0.07499513693958448,,0
39,-0.09087634435463876,,0
40,-0.09893075766556447,,0
41,-0.10174922849799817,,0
42,-0.10134632975485369,,0
43,-0.09925438111749818,,0
44,-0.09660440200956255,,0
45,-0.09419566052758999,,0
46,-0.09255536159482136,,0
47,-0.09198984903051777,,0
48,-0.0926285099462536,,0
49,-0.09446138382459301,,0
50,-0.0973713052048738,,0
51,-0.10116125686280686,,0
52,-0.10557748583150861,,0
53,-0.11032884106876162,,0
54,-0.11510272949556777,,0
55,-0.11957805361415064,,0
56,-0.12343548285034922,,0
57,-0.12636541363251297,,0
58,-0.1280739803860904,,0
59,-0.12828748188551198,,0
60,-0.12675557741477395,,0
61,-0.12325358052645186,,0
62,-0.11758413392650846,,0
63,-0.10957848971296524,0,0
64,-0.09909755037858847,,0
65,-0.08603275511536346,,0
66,-0.07030683108836344,,0
67,-0.05187437764536429,,0
68,-0.030722217856066658,,0
69,-0.006869438241396519,,0
70,0.019632957232398773,,0
71,0.04870283279921184,,0
72,0.08022817078486155,,0
73,0.11406877766645218,,0
74,0.15005840733065412,,0
75,0.18800723726932156,,0
76,0.2277046159376046,,0
77,0.2689219904554716,,0
78,0.3114159227915163,,0
79,0.35493110831065544,,0
80,0.3992033214964765,,0
81,0.4439622280776383,,0
82,0.48893401908497536,,0
83,0.533843839120461,,0
84,0.5784179971422274,,0
85,0.622385962416131,,0
86,0.6654821602437437,,0
87,0.7074475911635345,,0
