t,nw_0,target_0,input_0
0,0.7014767872871339,1,1
1,0.9622926978303662,,1
2,1.0470703729536743,,1
3,1.0669447463138955,,1
4,1.0625428719192607,,1
5,1.0468058659537516,,1
6,1.0240303849099837,,1
7,0.9968798980727338,,1
8,0.9681315380848654,,1
9,0.9405793068562205,,1
10,0.9165808871295997,,1
11,0.8977520156578125,,1
12,0.884886637648345,,1
13,0.8780397969979143,,1
14,0.8766913699796928,,1
15,0.879929859035514,,1
16,0.886621380013472,,1
17,0.8955484336032702,,1
18,0.9055148267503782,,1
19,0.915419122921531,,1
20,0.9243014632275217,,1
21,0.9313691540058209,,1
22,0.9360060702106257,,1
23,0.9377702294992043,,1
24,0.9363831227466144,,1
25,0.9317136648425268,,1
26,0.9237590004911094,,1
27,0.9126238725243476,,1
28,0.8984998281960765,,1
29,0.8816451894005894,,1
30,0.2967806741384676,,0
31,-0.019350054051617382,,0
32,-0.18423166771874078,0,0
33,-0.2569017887559504,,0
34,-0.2710038200996956,,0
35,-0.24823766711915818,,0
36,-0.20419019148913753,,0
37,-0.1507098420009192,,0
38,-0.09669135250578353,,0
39,-0.04830331262947718,,0
40,-0.009191664082969009,,0
41,0.019155627347781534,,0
42,0.03689966715039028,,0
43,0.04529298330731879,,0
44,0.04616826517141259,,0
45,0.041533509765970034,,0
46,0.03329391096031509,,0
47,0.023091320887679068,,0
48,0.01223638502989377,,0
49,0.0017041836747362371,,0
50,-0.007832858931797082,,0
51,-0.01595485763559451,,0
52,-0.02244052169754862,,0
53,-0.027217075063191654,,0
54,-0.03031758184857669,,0
55,-0.03184656675337022,,0
56,-0.03195336977006455,,0
57,-0.030812055493868756,,0
58,-0.028606580424635264,,0
59,-0.02552005909271901,,0
60,-0.021727198562715017,,0
61,-0.017389198033808978,,0
62,-0.01265059342512631,,0
63,-0.007637655375989677,0,0
64,-0.00245802953603029,,0
65,0.0027986461069943805,,0
66,0.008059386541542798,,0
67,0.013265990329665217,,0
68,0.01837286156193646,,0
69,0.023344708756850945,,0
70,0.028154280475370122,,0
71,0.03278026694797255,,0
72,0.03720546374596481,,0
73,0.04141525979770935,,0
74,0.045396480111196125,,0
75,0.04913658527388599,,0
76,0.052623206450882434,,0
77,0.055843976884953093,,0
78,0.05878660895828715,,0
79,0.061439159398157465,,0
80,0.06379042356096318,,0
81,0.06583040207051949,,0
82,0.06755078848079067,,0
83,0.0689454341398416,,0
84,0.07001075517304263,,0
85,0.0707460557115543,,0
86,0.07115375053330657,,0
87,0.07123947867090129,,0
88,0.07101210692821584,,0
89,0.07048362842110241,,0
90,0.06966896611654194,,0
91,0.06858569488236052,,0
92,0.067253697841898,,0
93,0.06569477397361063,,0
94,0.0639322140575158,1,0
95,0.0619903614205619,,0
96,0.05989417264840365,,0
97,0.05766879168469481,,0
98,0.055339148690979674,,0
99,0.052929592833499205,,0
100,0.050463565920124805,,0
101,0.04796332163161087,,0
102,0.04544969305448309,,0
103,0.042941909386020126,,0
104,0.040457461082839936,,0
105,0.038012011384994306,,0
106,0.035619351074264054,,0
107,0.03329139251323934,,0
108,0.031038198447026735,,0
109,0.02886804071070642,,0
110,0.026787483847364832,,0
111,0.024801488675289956,,0
112,0.022913531018918413,,0
113,0.02112573110742918,,0
114,0.019438989518889643,,0
115,0.01785312598106296,,0
116,0.016367017808697093,,0
117,0.014978735241062949,,0
118,0.013685671425411161,,0
119,0.012484665257660161,,0
120,0.011372115730168077,,0
