t,nw_0,target_0,input_0
0,0.689058435651873,1,1
1,1.0011101621534353,,1
2,1.1259458314034219,,1
3,1.1594732871957125,,1
4,1.1529570021735074,,1
5,1.1333786015566214,,1
6,1.1132444051450616,,1
7,1.0970024236145324,,1
8,1.0852362600846703,,1
9,1.0769439172319346,,1
10,1.0705665299023532,,1
11,1.0644220412081307,,1
12,1.0569268378200314,,1
13,1.0467515322078766,,1
14,1.0329379824936193,,1
15,1.0149690672391007,,1
16,0.992783796759895,,1
17,0.9667403703569617,,1
18,0.9375380453886557,,1
19,0.9061129402063497,,1
20,0.8735237411388885,,1
21,0.8408417322471591,,1
22,0.8090564620886727,,1
23,0.7790044272166607,,1
24,0.7513240578327631,,1
25,0.7264366224734191,,1
26,0.704549846015118,,1
27,0.6856792594195598,,1
28,0.6696815571422641,,1
29,0.6562943563836408,,1
30,0.5444192157699232,,0
31,0.4869191834133897,,0
32,0.4506300159425489,0,0
33,0.41294525334017773,,0
34,0.3692880923030625,,0
35,0.325334004871364,,0
36,0.2878809836308762,,0
37,0.2604978758924834,,0
38,0.24316224514002238,,0
39,0.23348442532529146,,0
40,0.22805907447070428,,0
41,0.22347688239694907,,0
42,0.21696042613355626,,0
43,0.20668781993275243,,0
44,0.19187378815782585,,0
45,0.17267538015053407,,0
46,0.1499871680421454,,0
47,0.1251837379545817,,0
48,0.09985563454044133,,0
49,0.07557171946905328,,0
50,0.05368876446718751,,0
51,0.03521907718886119,,0
52,0.020759030568270553,,0
53,0.010475172200112848,,0
54,0.004139867507106487,,0
55,0.001205107790934079,,0
56,0.0009012208332457305,,0
57,0.0023467655164437495,,0
58,0.004656780968354646,,0
59,0.007038578429977793,,0
60,0.008867086000922342,,0
61,0.009734992758848371,,0
62,0.009476188816328612,,0
63,0.008163905028542029,0,0
64,0.006087251551823769,,0
65,0.0037113826793029325,,0
66,0.0016272380717738955,,0
67,0.0004967924439620575,,0
68,0.0009991279727530333,,0
69,0.0037816108687205308,,0
70,0.009419201948795752,,0
71,0.01838364131250536,,0
72,0.0310230650292187,,0
73,0.04755163730975487,,0
74,0.06804806773049576,,0
75,0.09246143989766797,,0
76,0.12062258254267189,,0
77,0.1522592218318608,,0
78,0.18701330970490204,,0
79,0.2244591715321913,,0
80,0.26412140752548297,,0
81,0.30549177641486547,,0
82,0.34804455874797346,,0
83,0.3912501237751793,,0
84,0.4345866008183914,,0
85,0.47754968318460234,,0
86,0.5196606749896013,,0
87,0.5604729364870166,,0
88,0.5995769005617895,,0
89,0.6366038306791738,,0
90,0.6712284764851852,,0
91,0.7031707636416751,,0
92,0.732196633910634,,0
93,0.7581181329656282,,0
94,0.7807928285353638,1,0
95,0.8001226308452286,,0
96,0.8160520807337479,,0
97,0.8285661676313988,,0
98,0.8376877389169939,,0
99,0.8434745630765685,,0
100,0.846016110711504,,0
101,0.8454301190403717,,0
102,0.8418590065406992,,0
103,0.8354662043765708,,0
104,0.826432470004189,,0
105,0.8149522457225475,,0
106,0.8012301209348884,,0
107,0.7854774515940905,,0
108,0.7679091838792184,,0
109,0.7487409218033374,,0
110,0.7281862704352313,,0
111,0.7064544780044051,,0
112,0.6837483916330084,,0
113,0.6602627330789301,,0
114,0.6361826929419881,,0
115,0.6116828345121721,,0
116,0.5869262920190292,,0
