t,nw_0,target_0,input_0
0,0.05198362585379614,1,1
1,0.06826263421840542,,1
2,0.06212695529831397,,1
3,0.04281260431223811,,1
4,0.01654483005234278,,1
5,-0.012650537628581954,,1
6,-0.04232019434905089,,1
7,-0.0711052378648317,,1
8,-0.09838241001575676,,1
9,-0.12399961105383048,,1
10,-0.14808469818291672,,1
11,-0.17091054923073334,,1
12,-0.19280289623864985,,1
13,-0.2140803376658202,,1
14,-0.23501822940318726,,1
15,-0.25582993940034876,,1
16,-0.276660353706899,,1
17,-0.29758764720004627,,1
18,-0.3186302521223203,,1
19,-0.33975671618947,,1
20,-0.3608967658294102,,1
21,-0.38195239606182946,,1
22,-0.40280821000625067,,1
23,-0.4233405407778497,,1
24,-0.44342511970313103,,1
25,-0.4629432206350551,,1
26,-0.48178632348084105,,1
27,-0.4998594125827096,,1
28,-0.5170830674681108,,1
29,-0.5333945231192377,,1
30,-0.6759004786775265,,0
31,-0.7547093842868204,,0
32,-0.7912269056750513,0,0
33,-0.8011186774041671,,0
34,-0.7954104507994635,,0
35,-0.7815162277310285,,0
36,-0.7641409143161669,,0
37,-0.7460356340657641,,0
38,-0.728603401025301,,0
39,-0.7123658642808708,,0
40,-0.6973093394929183,,0
41,-0.6831312860742955,,0
42,-0.6694081394336542,,0
43,-0.6557033144943731,,0
44,-0.6416312886971749,,0
45,-0.6268906116983314,,0
46,-0.6112758418660946,,0
47,-0.594675944725259,,0
48,-0.5770646549380654,,0
49,-0.5584866860597602,,0
50,-0.5390424252888151,,0
51,-0.5188728164940507,,0
52,-0.49814545575676483,,0
53,-0.47704244567431425,,0
54,-0.4557502306420829,,0
55,-0.43445142574015777,,0
56,-0.4133185246734798,,0
57,-0.39250930235190473,,0
58,-0.37216369613728967,,0
59,-0.3524019426337273,,0
60,-0.3333237543874975,,0
61,-0.31500833641985815,,0
62,-0.29751506192317395,,0
63,-0.28088464715613515,0,0
64,-0.2651406861329857,,0
65,-0.25029142536498994,,0
66,-0.2363316773324096,,0
67,-0.22324478840552306,,0
68,-0.2110045925532112,,0
69,-0.1995772963719836,,0
70,-0.18892325374050373,,0
71,-0.1789985997608002,,0
72,-0.16975672359931432,,0
73,-0.16114956841235406,,0
74,-0.15312875377188304,,0
75,-0.14564652195872724,,0
76,-0.13865651424045383,,0
77,-0.13211438689651867,,0
78,-0.12597827940299505,,0
79,-0.12020914896096843,,0
80,-0.11477098656786178,,0
81,-0.10963093021022098,,0
82,-0.10475929061611235,,0
83,-0.10012950445413976,,0
84,-0.0957180290035859,,0
85,-0.09150419123483987,,0
86,-0.08747000300810868,,0
87,-0.08359995278678597,,0
88,-0.07988078292384272,,0
89,-0.07630126025868865,,0
90,-0.07285194649187576,,0
91,-0.06952497361090018,,0
92,-0.06631382853975251,,0
93,-0.06321315018892226,,0
94,-0.060218541197055,1,0
95,-0.0573263958818601,,0
96,-0.054533745254185466,,0
97,-0.051838119390852366,,0
98,-0.049237427002377196,,0
99,-0.04672985166333719,,0
100,-0.04431376388725744,,0
101,-0.0419876480155502,,0
102,-0.039750042742172885,,0
103,-0.03759949400343527,,0
104,-0.0355345189173093,,0
105,-0.033553579450712995,,0
106,-0.03165506451920714,,0
107,-0.029837279274683097,,0
108,-0.028098440406939776,,0
109,-0.026436676369281494,,0
110,-0.02485003153180288,,0
111,-0.02333647336494673,,0
112,-0.021893901856914488,,0
113,-0.02052016046883972,,0
114,-0.019213048029125934,,0
115,-0.01797033106127177,,0
116,-0.016789756126582803,,0
117,-0.015669061843485255,,0
118,-0.014605990318133732,,0
119,-0.013598297786336259,,0
120,-0.012643764324434342,,0
121,-0.011740202536789097,,0
122,-0.01088546517021573,,0
123,-0.010077451641454913,,0
124,-0.009314113493060529,,0
125,-0.008593458816442117,0,0
126,-0.007913555698807737,,0
127,-0.007272534763994148,,0
128,-0.006668590886232055,,0
129,-0.006099984161359863,,0
130,-0.005565040222405315,,0
131,-0.0050621499863336295,,0
132,-0.004589768916584479,,0
133,-0.004146415882230281,,0
134,-0.00373067168957608,,0
135,-0.00334117735613618,,0
136,-0.0029766321904686937,,0
137,-0.00263579173458314,,0
138,-0.002317465618781573,,0
139,-0.002020515372020832,,0
140,-0.0017438522243518897,,0
141,-0.0014864349317944183,,0
142,-0.0012472676482381704,,0
143,-0.0010253978636778451,,0
144,-0.0008199144233235131,,0
145,-0.0006299456378930477,,0
146,-0.00045465749170260617,,0
147,-0.00029325195199347474,,0
148,-0.00014496538026729307,,0
149,-0.000009067044201622803,,0
150,0.0001151422730436241,,0
151,0.0002283315706805586,,0
152,0.00033114084086849176,,0
153,0.00042418219825737704,,0
154,0.0005080409351705425,,0
155,0.0005832765092738783,,0
156,0.0006504234705765064,,0
157,0.0007099923344290457,0,0
158,0.0007624704068962999,,0
159,0.0008083225684831595,,0
160,0.000847992021731889,,0
161,0.0008819010077007497,,0
162,0.0009104514957965241,,0
163,0.000934025850893016,,0
164,0.000952987481127702,,0
165,0.0009676814692483013,,0
166,0.0009784351898874531,,0
167,0.000985558914681441,,0
168,0.0009893464067284126,,0
169,0.0009900755054966463,,0
170,0.0009880087029598855,,0
171,0.0009833937114353442,,0
172,0.0009764640233567354,,0
173,0.0009674394629941793,,0
174,0.0009565267299690299,,0
175,0.0009439199342730863,,0
176,0.0009298011224000866,,0
177,0.0009143407941266813,,0
178,0.0008976984094345614,,0
179,0.0008800228850460176,,0
180,0.0008614530800418762,,0
181,0.0008421182700477423,,0
182,0.0008221386095057612,,0
183,0.000801625581586028,,0
184,0.0007806824353470391,,0
185,0.0007594046098033295,,0
186,0.0007378801446240062,,0
187,0.0007161900772437891,,0
188,0.0006944088262327553,1,0
189,0.0006726045608310764,,0
190,0.000650839556615534,,0
191,0.0006291705373235674,,0
192,0.0006076490029098932,,0
193,0.0005863215439651612,,0
194,0.0005652301426690729,,0
195,0.0005444124604907647,,0
196,0.0005239021128871694,,0
197,0.0005037289312807754,,0
198,0.0004839192126244798,,0
199,0.00046449595688448066,,0
