t,nw_0,target_0,input_0
0,0.692848908473265,1,1
1,1.0780124977918155,,1
2,1.2688894268156456,,1
3,1.3397948045670627,,1
4,1.3399205556859974,,1
5,1.3017630491304266,,1
6,1.2463280716217882,,1
7,1.1865777295138187,,1
8,1.1298710360233872,,1
9,1.0797646340524005,,1
10,1.0373526746662338,,1
11,1.0022462850459628,,1
12,0.9732665686607092,,1
13,0.9489162313775965,,1
14,0.9276874646936497,,1
15,0.9082534533338809,,1
16,0.8895791516752798,,1
17,0.8709761961241742,,1
18,0.8521184909900918,,1
19,0.8330294370722138,,1
20,0.8140485040197589,,1
21,0.7957831368463215,,1
22,0.7790511358871928,,1
23,0.7648181454744498,,1
24,0.7541344208129324,,1
25,0.7480744720415702,,1
26,0.7476824804986899,,1
27,0.753925583333374,,1
28,0.7676562981177943,,1
29,0.7895845827562471,,1
30,0.4700307980511491,,0
31,0.24612518259820515,,0
32,0.09998200205556085,0,0
33,0.010701825434660472,,0
34,-0.03916144282567269,,0
35,-0.06249394912570938,,0
36,-0.06839291759878563,,0
37,-0.06324482110031004,,0
38,-0.05159223013960046,,0
39,-0.03671213911088478,,0
40,-0.020968475123755548,,0
41,-0.006021559059752213,,0
42,0.007040089034540009,,0
43,0.0176034136612796,,0
44,0.02544685155029469,,0
45,0.030658737602167307,,0
46,0.033556026856166266,,0
47,0.03460534526926062,,0
48,0.034349879631546676,,0
49,0.03334555820478624,,0
50,0.032109111274180424,,0
51,0.03107944499201104,,0
52,0.030592622049445073,,0
53,0.03086977617455408,,0
54,0.03201654980175986,,0
55,0.03403213430096513,,0
56,0.0368256858436419,,0
57,0.040237760635872394,,0
58,0.04406443914396713,,0
59,0.04808197208126366,,0
60,0.05207006188255933,,0
61,0.05583226656816029,,0
62,0.05921244492155597,,0
63,0.06210661377961765,0,0
64,0.06447002023020099,,0
65,0.06631960889080737,,0
66,0.06773236218070622,,0
67,0.06884019679831332,,0
68,0.06982221187233974,,0
69,0.07089511293781113,,0
70,0.07230259718241552,,0
71,0.07430439857596674,,0
72,0.07716557569624366,,0
73,0.08114649708220584,,0
74,0.08649385193761533,,0
75,0.09343289715737657,,0
76,0.1021610504734648,,0
77,0.11284285655024351,,0
78,0.12560628845513375,,0
79,0.14054030002168644,,0
80,0.15769351332724432,,0
81,0.17707390756655822,,0
82,0.19864936865114316,,0
83,0.22234896058560247,,0
84,0.24806478787682565,,0
85,0.2756543308955794,,0
86,0.30494315140176265,,0
87,0.3357278817542255,,0
88,0.3677794272945988,,0
89,0.4008463259425404,,0
90,0.4346582213873049,,0
91,0.4689294159322748,,0
92,0.5033624758616527,,0
93,0.537651866229242,,0
94,0.5714875935102065,1,0
95,0.6045588340586325,,0
96,0.6365575243259696,,0
97,0.6671818859082066,,0
98,0.6961398552821201,,0
99,0.72315238508994,,0
100,0.7479565814812289,,0
101,0.7703086406628189,,0
102,0.7899865476742819,,0
103,0.8067925016196149,,0
104,0.8205550341651163,,0
105,0.8311307919875773,,0
106,0.8384059588795094,,0
107,0.8422972991843362,,0
108,0.8427528108986378,,0
109,0.8397519838712878,,0
110,0.8333056657737232,,0
111,0.8234555456419278,,0
112,0.810273271548999,,0
113,0.793859225138036,,0
114,0.7743409811476423,,0
115,0.7518714845596524,,0
116,0.7266269815009594,,0
117,0.698804742495624,,0
118,0.6686206180919603,,0
119,0.636306467324766,,0
120,0.602107498992729,,0
121,0.5662795644398603,,0
122,0.529086438551808,,0
123,0.49079712314829665,,0
124,0.4516832040104891,,0
125,0.4120162895619095,0,0
126,0.37206555584921713,,0
127,0.33209541905600687,,0
128,0.29236335342289316,,0
129,0.2531178692154569,,0
130,0.21459666233350444,,0
131,0.1770249443275204,,0
132,0.14061395900095808,,0
133,0.10555968943562466,,0
134,0.07204175717580619,,0
135,0.04022251343031237,,0
136,0.01024632048026261,,0
137,-0.01776098000866958,,0
138,-0.04369241640072062,,0
139,-0.067460060054624,,0
140,-0.08899502873481849,,0
141,-0.10824732833439511,,0
142,-0.1251855416494136,,0
143,-0.139796373730827,,0
144,-0.15208406404140506,,0
145,-0.16206967625984756,,0
146,-0.16979027709980493,,0
147,-0.17529801594305505,,0
148,-0.1786591174186781,,0
149,-0.17995279928878394,,0
150,-0.17927012812241927,,0
151,-0.17671282525028145,,0
152,-0.17239203539334846,,0
153,-0.16642707015014233,,0
154,-0.15894413821376213,,0
155,-0.15007507377680948,,0
156,-0.13995607407752325,,0
157,-0.12872645645279127,0,0
158,-0.11652744460353802,,0
159,-0.10350099305631359,,0
160,-0.0897886580330757,,0
161,-0.07553052213079267,,0
162,-0.060864179374720065,,0
163,-0.04592378635496194,,0
164,-0.030839184295165127,,0
165,-0.015735096044292355,,0
166,-0.0007304011357807038,,0
167,0.014062508769677098,,0
168,0.02853829254423716,,0
169,0.04259913961437886,,0
170,0.05615516733854005,,0
171,0.06912473643227364,,0
172,0.08143468578576858,,0
173,0.09302048862624014,,0
174,0.1038263325371759,,0
175,0.11380512635617387,,0
176,0.12291843743160309,,0
177,0.1311363631247939,,0
178,0.13843734079832692,,0
179,0.1448079008320467,,0
180,0.1502423674569336,,0
181,0.15474251239335657,,0
182,0.15831716642547536,,0
183,0.16098179413885844,,0
184,0.16275803709525763,,0
185,0.1636732307189203,,0
186,0.16375990012491326,,0
187,0.1630552400342721,,0
188,0.16160058379607986,1,0
189,0.15944086637578275,,0
190,0.15662408597538274,,0
191,0.153200768727914,,0
192,0.14922344065919005,,0
193,0.14474611083778133,,0
194,0.13982376934298915,,0
195,0.1345119033738091,,0
196,0.1288660345028704,,0
197,0.1229412797516192,,0
198,0.11679193882967469,,0
199,0.11047110954564404,,0
200,0.10403033306150815,,0
201,0.09751927033096626,,0
202,0.09098541073630162,,0
203,0.08447381362095285,,0
204,0.07802688310811227,,0
205,0.071684176301498,,0
206,0.06548224468454172,,0
207,0.05945450827035952,,0
208,0.05363116180828044,,0
209,0.048039112124558636,,0
210,0.04270194546620189,,0
211,0.03763992352824337,,0
212,0.0328700066769133,,0
213,0.028405902734263706,,0
214,0.024258139564128048,,0
215,0.020434159594726765,,0
216,0.016938434329617814,,0
217,0.013772596835682861,,0
218,0.010935590153823295,,0
219,0.00842382955446571,0,0
220,0.006231376554980135,,0
221,0.004350122628753876,,0
222,0.0027699805650254553,,0
223,0.0014790814834097876,,0
224,0.0004639755663074574,,0
225,-0.00029016535533611627,,0
226,-0.0007993451432698087,,0
227,-0.001080542306001892,,0
228,-0.00115151214772365,,0
229,-0.0010305935826874352,,0
230,-0.0007365219677629185,,0
231,-0.00028824918291052627,,0
232,0.0002952279374044005,,0
233,0.0009950298480064952,,0
234,0.001792546368695888,,0
235,0.0026695778790845107,,0
236,0.0036084650493965515,,0
237,0.004592206651640292,,0
238,0.005604565120098556,,0
239,0.006630159650736852,,0
240,0.0076545467451048345,,0
241,0.008664288214869604,,0
242,0.009647006767587736,,0
243,0.010591429392226114,,0
244,0.011487418853721933,,0
245,0.012325993689203164,,0
246,0.013099337174038002,,0
247,0.013800795793435246,,0
248,0.014424867814752516,,0
249,0.014967182606847065,,0
250,0.01542447139584206,1,0
251,0.01579453018155382,,0
252,0.7083613333108919,,1
253,1.093240612646614,,1
254,1.2837792207926861,,1
255,1.354287411128601,,1
256,1.353967759317945,,1
257,1.31533102150488,,1
258,1.2593970796593863,,1
259,1.1991402330413177,,1
260,1.1419290335323717,,1
261,1.091326782207211,,1
262,1.0484316003862884,,1
263,1.012856378906899,,1
264,0.9834223933292712,,1
265,0.9586315423337299,,1
266,0.9369747497702361,,1
267,0.9171238561957522,,1
268,0.8980426413479914,,1
269,0.8790418647529286,,1
270,0.8597948917201426,,1
271,0.8403249041109824,,1
272,0.8209714225762483,,1
273,0.8023421498624252,,1
274,0.7852552872969984,,1
275,0.7706769671277773,,1
276,0.759657973494104,,1
277,0.7532733515131809,,1
278,0.7525677983310051,,1
279,0.7585089303227153,,1
280,0.7719496959743286,,1
281,0.7936004278419717,,1
282,0.4738258102640045,0,0
283,0.2497018933920836,,0
284,0.10333604054566226,,0
285,0.013829335653483987,,0
286,-0.03626051860295976,,0
287,-0.05981494876881843,,0
288,-0.06592669991238842,,0
289,-0.06097848874519074,,0
290,-0.04950998742725943,,0
291,-0.034796121444989114,,0
292,-0.01919948212878242,,0
293,-0.0043796715256756436,,0
294,0.00857500466191663,,0
295,0.019051299017808887,,0
296,0.02682713089854305,,0
297,0.03199005662745963,,0
298,0.03485604204856119,,0
299,0.035890553807978176,,0
300,0.035635483106856825,,0
301,0.03464535628651111,,0
302,0.03343542336220967,,0
303,0.032443058952209725,,0
304,0.03200276945841679,,0
305,0.03233413324630205,,0
306,0.03354126255512799,,0
307,0.03562186575601048,,0
308,0.03848368229400534,,0
309,0.041965933479525874,,0
310,0.045863458460118606,,0
311,0.049951368152212045,,0
312,0.054008331155153466,,0
313,0.057836979065651495,0,0
314,0.06128035076207938,,0
315,0.06423374713517291,,0
316,0.06665179968423726,,0
317,0.06855093366184598,,0
318,0.07000770404160503,,0
319,0.07115368773171343,,0
320,0.07216772758077436,,0
321,0.07326635230410572,,0
322,0.07469315769004645,,0
323,0.0767078475864563,,0
324,0.07957551737154286,,0
325,0.0835566346560597,,0
326,0.08889804499366732,,0
327,0.09582521356782883,,0
328,0.10453581268841308,,0
329,0.11519468199808114,,0
330,0.12793012390948674,,0
331,0.142831449900274,,0
332,0.15994766200291252,,0
333,0.17928713588171313,,0
334,0.20081816492675963,,0
335,0.22447022649955392,,0
336,0.2501358396500891,,0
337,0.2776728962674626,,0
338,0.3069073628967072,,0
339,0.3376362667445484,,0
340,0.36963089534817795,,0
341,0.40264015391521857,,0
342,0.4363940366802454,,0
343,0.47060717828834475,,0
344,0.504982458025621,1,0
345,0.5392146337473731,,0
346,0.5729939838982709,,0
347,0.6060099355255141,,0
348,0.6379546542043807,,0
349,0.6685265689153169,,0
350,0.6974338017113794,,0
351,0.7243974690208481,,0
352,0.7491548190855685,,0
353,0.7714621686830334,,0
354,0.7910976021510041,,0
355,0.8078633969497071,,0
356,0.8215881425775914,,0
357,0.8321285235312831,,0
358,0.8393707420223879,,0
359,0.8432315621284976,,0
360,0.8436589637176851,,0
361,0.840632401575886,,0
362,0.8341626724079758,,0
363,0.8242913995067087,,0
364,0.8110901516391218,,0
365,0.7946592188683166,,0
366,0.775126073429002,,0
367,0.7526435482708743,,0
368,0.7273877693851977,,0
369,0.6995558804937814,,0
370,0.6693636001082178,,0
371,0.6370426514033659,,0
372,0.602838104869959,,0
373,0.56700567242152,,0
374,0.5298089896543725,,0
375,0.49151692043184625,0,0
376,0.4524009150231474,,0
377,0.4127324498091132,,0
378,0.37278057319652647,,0
379,0.33280957897116886,,0
380,0.29307682496139,,0
381,0.25383071165351717,,0
382,0.21530883235342652,,0
383,0.1777363036618734,,0
